FECHA,CLAVE_EST,PARAMETRO,INVALIDA,HORA01,HORA02,HORA03,HORA04,HORA05,HORA06,HORA07,HORA08,HORA09,HORA10,HORA11,HORA12,HORA13,HORA14,HORA15,HORA16,HORA17,HORA18,HORA19,HORA20,HORA21,HORA22,HORA23,HORA24
22/03/11,CEN,O3,,0.035,0.014,0.018,0.008,0.003,0.001,0.001,0.002,0.002,0.012,0.030,0.056,0.077,0.080,0.073,0.070,0.059,0.051,0.045,0.030,0.023,0.020,0.016,0.020
22/03/11,CEN,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
22/03/11,CEN,SO2,,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
22/03/11,LDO,CO,,1.5,1.4,1.4,1.4,1.4,1.7,2.0,3.1,2.8,2.0,1.0,1.7,2.4,1.9,1.7,2.1,2.2,1.9,2.0,1.7,1.7,1.6,1.5,1.4
22/03/11,LDO,NO,,0.001,0.001,0.001,0.001,0.001,0.004,0.011,0.085,0.055,0.011,0.007,0.012,0.011,0.004,0.003,0.003,0.005,0.002,0.003,0.003,0.005,0.005,0.015,0.010
22/03/11,LDO,NO2,,0.023,0.018,0.018,0.024,0.027,0.022,0.033,0.039,0.030,0.026,0.025,0.039,0.056,0.028,0.018,0.018,0.019,0.016,0.025,0.026,0.030,0.030,0.037,0.030
22/03/11,LDO,NOX,,0.021,0.016,0.015,0.021,0.024,0.023,0.041,0.121,0.082,0.034,0.030,0.048,0.065,0.029,0.019,0.018,0.020,0.015,0.025,0.026,0.032,0.032,0.049,0.038
22/03/11,LDO,O3,,0.033,0.032,0.033,0.021,0.018,0.023,0.010,0.005,0.019,0.034,0.047,0.055,0.080,0.092,0.084,0.072,0.063,0.064,0.048,0.037,0.024,0.021,0.008,0.010
22/03/11,LDO,PM10,,76.9,59.5,40.7,43.1,34.5,23.8,33.7,71.5,105.6,138.9,124.2,126.8,134.6,122.4,90.8,70.9,52.8,52.0,279.8,377.8,185.1,123.1,128.1,107.5
22/03/11,LDO,SO2,,0.004,0.005,0.004,0.007,0.007,0.005,0.006,0.007,0.008,0.007,0.006,0.006,0.007,0.005,0.005,0.004,0.004,0.003,0.004,0.005,0.005,0.005,0.006,0.005
22/03/11,MIR,CO,,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.
22/03/11,MIR,NO,,0.001,0.000,0.000,0.000,0.006,0.026,0.065,0.111,0.082,0.061,0.015,0.006,0.004,0.002,0.001,0.002,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001
22/03/11,MIR,NO2,,0.024,0.010,0.008,0.009,0.033,0.051,0.063,0.074,0.072,0.077,0.049,0.040,0.041,0.029,0.016,0.017,0.016,0.015,0.022,0.024,0.025,0.019,0.017,0.014
22/03/11,MIR,NOX,,0.024,0.009,0.007,0.008,0.038,0.078,0.128,0.187,0.155,0.139,0.064,0.046,0.045,0.031,0.016,0.018,0.017,0.016,0.022,0.024,0.026,0.019,0.017,0.014
22/03/11,MIR,O3,,0.020,0.033,0.033,0.032,0.012,0.000,0.000,0.000,0.002,0.010,0.026,0.047,0.065,0.068,0.060,0.055,0.051,0.050,0.040,0.030,0.024,0.023,0.023,0.023
22/03/11,MIR,PM10,,51.2,27.7,21.7,18.2,27.1,47.5,82.4,167.3,189.4,199.7,137.3,99.0,64.0,61.3,41.1,48.2,29.9,33.9,161.0,164.7,82.0,66.8,47.6,30.9
22/03/11,MIR,SO2,,0.004,0.002,0.002,0.002,0.007,0.007,0.005,0.008,0.008,0.020,0.011,0.005,0.001,0.002,0.001,0.001,0.002,0.001,0.002,0.002,0.003,0.003,0.003,0.002
22/03/11,OBL,CO,,1.1,1.1,1.2,1.1,1.1,1.5,2.3,2.1,2.3,2.0,1.6,1.5,1.4,1.2,1.2,1.1,1.2,1.2,1.3,1.3,1.3,1.2,1.2,1.2
22/03/11,OBL,NO,,0.000,0.000,0.000,0.000,0.000,0.014,0.050,0.052,0.052,0.033,0.012,0.006,0.004,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.002,0.001,0.001,0.000
22/03/11,OBL,NO2,,0.012,0.021,0.026,0.011,0.009,0.034,0.043,0.041,0.040,0.039,0.031,0.029,0.025,0.015,0.011,0.010,0.011,0.010,0.013,0.017,0.018,0.016,0.014,0.010
22/03/11,OBL,NOX,,0.012,0.022,0.026,0.011,0.009,0.049,0.094,0.093,0.092,0.072,0.044,0.036,0.030,0.018,0.013,0.012,0.013,0.012,0.014,0.018,0.020,0.017,0.015,0.011
22/03/11,OBL,O3,,0.065,0.050,0.039,0.058,0.058,0.027,0.015,0.018,0.027,0.039,0.071,0.098,0.124,0.101,0.092,0.084,0.077,0.073,0.067,0.052,0.042,0.037,0.038,0.041
22/03/11,OBL,PM10,,64.7,56.5,56.0,37.6,33.9,61.3,106.0,102.3,132.9,134.5,94.3,68.1,93.1,103.9,85.7,75.2,88.1,77.1,259.3,363.8,165.1,89.5,65.1,39.2
22/03/11,OBL,SO2,,0.001,0.002,0.003,0.002,0.001,0.002,0.003,0.006,0.006,0.004,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
22/03/11,TLA,CO,,1.5,1.4,1.3,1.3,1.4,1.7,2.5,3.5,3.0,2.6,2.1,1.9,2.9,2.3,2.1,2.1,2.0,1.9,2.1,2.2,2.1,1.9,2.0,1.8
22/03/11,TLA,NO,,0.009,0.000,0.000,0.000,0.006,0.023,0.133,0.158,0.099,0.060,0.035,0.027,0.013,0.007,0.007,0.008,0.006,0.004,0.007,0.009,0.008,0.006,0.007,0.003
22/03/11,TLA,NO2,,0.052,0.021,0.016,0.022,0.043,0.065,0.094,0.103,0.096,0.088,0.083,0.094,0.080,0.034,0.027,0.025,0.021,0.023,0.041,0.046,0.047,0.036,0.039,0.032
22/03/11,TLA,NOX,,0.060,0.019,0.015,0.022,0.048,0.088,0.227,0.262,0.196,0.148,0.118,0.121,0.094,0.040,0.033,0.032,0.026,0.027,0.048,0.055,0.055,0.042,0.045,0.035
22/03/11,TLA,O3,,0.020,0.033,0.035,0.029,0.017,0.003,0.003,0.003,0.006,0.017,0.030,0.050,0.078,0.082,0.067,0.065,0.061,0.057,0.042,0.029,0.020,0.022,0.018,0.019
22/03/11,TLA,PM10,,62.2,35.8,26.4,27.8,29.4,35.5,71.5,119.7,135.2,99.8,98.0,128.5,77.7,65.3,48.8,50.9,33.4,32.0,169.4,174.5,88.4,76.1,60.6,46.8
22/03/11,TLA,SO2,,0.016,0.003,0.002,0.002,0.003,0.004,0.006,0.008,0.008,0.009,0.010,0.012,0.007,0.003,0.002,0.002,0.002,0.003,0.005,0.006,0.011,0.005,0.004,0.004
22/03/11,VAL,CO,,"0,1","0,1","0,1","0,1","0,1",0.4,0.8,1.1,1.8,1.2,0.8,0.4,"0,1","0,1",0.4,0.1,0.1,0.3,0.3,0.3,0.3,0.2,0.2,0.2
22/03/11,VAL,NO,,0.000,0.000,0.000,0.002,0.000,0.005,0.063,0.096,0.108,0.057,0.026,0.014,0.004,0.002,0.003,0.002,0.001,0.002,0.002,0.002,0.001,0.001,0.001,0.000
22/03/11,VAL,NO2,,0.014,0.008,0.007,0.013,0.011,0.034,0.037,0.037,0.047,0.056,0.051,0.039,0.013,0.006,0.006,0.005,0.003,0.006,0.008,0.011,0.009,0.005,0.005,0.003
22/03/11,VAL,NOX,,0.014,0.008,0.007,0.014,0.012,0.040,0.100,0.134,0.155,0.114,0.078,0.053,0.016,0.008,0.008,0.007,0.004,0.008,0.010,0.012,0.010,0.006,0.006,0.004
22/03/11,VAL,O3,,0.044,0.047,0.045,0.036,0.036,0.010,0.006,0.007,0.010,0.021,0.041,0.063,0.082,0.073,0.069,0.073,0.070,0.068,0.060,0.047,0.041,0.039,0.038,0.039
22/03/11,VAL,PM10,,26.6,22.2,19.3,20.4,17.1,18.8,26.8,30.5,46.5,45.5,42.8,39.5,34.7,26.2,1.0,38.5,31.6,42.8,78.4,78.0,42.9,53.3,23.6,19.6
22/03/11,VAL,SO2,,0.003,0.001,0.001,0.001,0.001,0.001,0.003,0.004,0.006,0.008,0.005,0.005,0.003,0.001,0.001,0.001,0.001,0.002,0.003,0.002,0.001,0.001,0.001,0.001
23/03/11,AGU,CO,,0.2,0.2,0.3,0.3,0.3,0.4,1.0,2.1,1.6,0.9,0.8,0.6,0.5,0.2,0.1,0.0,0.1,0.1,0.3,0.4,0.5,0.4,0.4,0.4
23/03/11,AGU,NO,,0.002,0.002,0.005,0.002,0.007,0.010,0.084,0.206,0.118,0.064,0.044,0.035,0.024,0.005,0.004,0.003,0.002,0.006,0.013,0.002,0.003,0.001,0.003,0.008
23/03/11,AGU,NO2,,0.009,0.006,0.015,0.022,0.027,0.033,0.044,0.044,0.045,0.041,0.041,0.038,0.034,0.014,0.012,0.009,0.011,0.017,0.029,0.037,0.026,0.021,0.022,0.025
23/03/11,AGU,NOX,,0.017,0.014,0.027,0.031,0.041,0.050,0.135,0.257,0.171,0.112,0.092,0.080,0.065,0.026,0.022,0.019,0.019,0.029,0.049,0.045,0.036,0.029,0.031,0.040
23/03/11,AGU,O3,,0.043,0.044,0.036,0.027,0.022,0.018,0.005,0.006,0.013,0.022,0.039,0.053,0.063,0.065,0.071,0.070,0.080,0.050,0.045,0.050,0.052,0.054,0.050,0.046
23/03/11,AGU,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
23/03/11,AGU,SO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
23/03/11,ATM,CO,,0.7,0.7,0.7,0.7,0.9,1.0,2.8,3.1,1.4,0.9,0.7,0.6,0.5,0.5,0.4,0.5,0.7,0.6,0.8,1.1,1.1,0.9,1.1,1.0
23/03/11,ATM,NO,,0.000,0.000,0.000,0.000,0.000,0.002,0.105,0.113,0.025,0.010,0.005,0.006,0.004,0.005,0.002,0.003,0.004,0.004,0.003,0.004,0.003,0.003,0.002,0.001
23/03/11,ATM,NO2,,0.013,0.009,0.009,0.010,0.015,0.023,0.059,0.066,0.036,0.018,0.015,0.016,0.013,0.016,0.012,0.012,0.014,0.016,0.022,0.029,0.029,0.024,0.025,0.022
23/03/11,ATM,NOX,,0.013,0.009,0.008,0.010,0.016,0.026,0.164,0.180,0.062,0.028,0.021,0.022,0.017,0.022,0.014,0.015,0.019,0.020,0.025,0.034,0.033,0.027,0.027,0.023
23/03/11,ATM,O3,,0.034,0.037,0.036,0.036,0.032,0.023,0.007,0.003,0.018,0.038,0.046,0.052,0.060,0.067,0.064,0.058,0.056,0.057,0.055,0.044,0.041,0.043,0.040,0.041
23/03/11,ATM,PM10,,30.4,23.9,22.4,21.3,26.0,31.6,60.6,107.8,51.5,47.4,46.8,47.0,55.3,57.7,46.1,38.3,33.6,51.3,92.6,95.5,87.7,68.4,49.7,49.0
23/03/11,ATM,SO2,,0.002,0.002,0.002,0.004,0.003,0.004,0.006,0.007,0.005,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.004
23/03/11,CEN,CO,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
23/03/11,CEN,NO,,0.000,0.000,0.000,0.005,0.003,0.010,0.069,0.143,0.064,0.018,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.002
23/03/11,CEN,NO2,,0.006,0.004,0.004,0.024,0.024,0.027,0.030,0.035,0.034,0.022,0.006,0.005,0.004,0.006,0.004,0.007,0.005,0.011,0.018,0.026,0.021,0.025,0.019,0.020
23/03/11,CEN,NOX,,0.007,0.005,0.005,0.033,0.032,0.042,0.108,0.187,0.108,0.045,0.010,0.010,0.007,0.010,0.007,0.011,0.008,0.014,0.023,0.030,0.023,0.028,0.022,0.024
23/03/11,CEN,O3,,0.024,0.026,0.027,0.008,0.003,0.002,0.002,0.002,0.002,0.014,0.026,0.037,0.041,0.048,0.055,0.048,0.047,0.044,0.035,0.028,0.027,0.023,0.024,0.021
23/03/11,CEN,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
23/03/11,CEN,SO2,,0.001,0.001,0.001,0.002,0.001,0.001,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
23/03/11,LDO,CO,,1.3,1.0,0.8,0.8,0.8,0.8,1.2,1.5,1.5,1.6,1.6,1.5,1.4,1.4,1.6,1.6,1.9,2.2,2.0,1.8,1.7,1.7,1.8,1.8
23/03/11,LDO,NO,,0.002,0.001,0.002,0.001,0.001,0.003,0.014,0.022,0.026,0.028,0.015,0.008,0.006,0.005,0.005,0.002,0.006,0.005,0.005,0.006,0.006,0.006,0.016,0.013
23/03/11,LDO,NO2,,0.023,0.022,0.025,0.015,0.019,0.024,0.031,0.030,0.029,0.033,0.034,0.032,0.023,0.019,0.019,0.016,0.019,0.022,0.027,0.034,0.039,0.038,0.050,0.046
23/03/11,LDO,NOX,,0.021,0.020,0.023,0.013,0.016,0.024,0.042,0.049,0.052,0.058,0.045,0.038,0.027,0.021,0.021,0.015,0.022,0.024,0.029,0.036,0.041,0.040,0.063,0.057
23/03/11,LDO,O3,,0.018,0.016,0.013,0.021,0.018,0.013,0.004,0.006,0.011,0.019,0.036,0.053,0.056,0.051,0.058,0.064,0.056,0.051,0.039,0.032,0.023,0.021,0.008,0.008
23/03/11,LDO,PM10,,83.2,62.9,50.6,45.1,35.5,44.0,65.2,131.0,129.8,130.0,86.3,88.7,63.4,49.6,54.0,62.0,56.0,46.6,118.8,162.5,134.1,118.7,123.6,114.0
23/03/11,LDO,SO2,,0.004,0.005,0.004,0.005,0.003,0.004,0.005,0.006,0.006,0.008,0.007,0.006,0.005,0.004,0.004,0.004,0.004,0.005,0.004,0.005,0.006,0.006,0.005,0.005
23/03/11,MIR,CO,,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.
23/03/11,MIR,NO,,0.001,0.000,0.001,0.003,0.000,0.000,0.001,0.005,0.006,0.005,0.006,0.004,0.002,0.003,0.002,0.001,0.001,0.001,0.001,0.000,0.001,0.000,0.001,0.015
23/03/11,MIR,NO2,,0.014,0.010,0.020,0.031,0.010,0.013,0.019,0.026,0.022,0.021,0.026,0.024,0.020,0.020,0.018,0.019,0.019,0.019,0.021,0.025,0.025,0.022,0.028,0.061
23/03/11,MIR,NOX,,0.015,0.009,0.021,0.034,0.010,0.012,0.020,0.030,0.027,0.026,0.032,0.028,0.021,0.022,0.020,0.020,0.020,0.020,0.022,0.025,0.026,0.022,0.028,0.076
23/03/11,MIR,O3,,0.020,0.020,0.012,0.002,0.020,0.019,0.014,0.010,0.016,0.022,0.029,0.038,0.047,0.046,0.053,0.051,0.050,0.046,0.035,0.033,0.026,0.023,0.018,0.001
23/03/11,MIR,PM10,,32.8,29.4,29.0,32.5,15.9,15.9,18.4,42.3,34.5,44.9,63.0,52.3,52.4,40.1,38.3,34.3,26.7,43.8,55.9,76.5,80.3,92.1,59.7,109.2
23/03/11,MIR,SO2,,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
23/03/11,OBL,CO,,1.2,1.1,1.0,1.1,1.4,1.4,2.0,3.3,2.3,1.3,1.1,1.1,1.1,1.1,1.2,1.2,1.1,1.2,1.3,1.4,1.4,1.4,1.3,1.4
23/03/11,OBL,NO,,0.000,0.000,0.000,0.000,0.011,0.010,0.042,0.127,0.054,0.006,0.003,0.002,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0.000,0.001,0.001,0.001,0.000
23/03/11,OBL,NO2,,0.009,0.006,0.006,0.008,0.030,0.030,0.039,0.051,0.042,0.016,0.012,0.011,0.010,0.011,0.011,0.009,0.009,0.010,0.015,0.019,0.020,0.020,0.018,0.022
23/03/11,OBL,NOX,,0.008,0.006,0.006,0.008,0.042,0.040,0.082,0.178,0.096,0.022,0.015,0.013,0.013,0.013,0.014,0.010,0.010,0.011,0.016,0.020,0.022,0.022,0.019,0.021
23/03/11,OBL,O3,,0.041,0.043,0.043,0.041,0.016,0.012,0.011,0.011,0.018,0.041,0.050,0.057,0.062,0.070,0.070,0.064,0.062,0.062,0.059,0.053,0.048,0.046,0.047,0.041
23/03/11,OBL,PM10,,34.9,29.6,27.1,25.8,52.2,46.3,62.2,110.9,106.9,67.5,68.9,88.9,58.8,75.9,77.3,60.1,59.2,57.8,129.1,152.8,122.4,85.6,67.4,69.8
23/03/11,OBL,SO2,,0.001,0.001,0.001,0.002,0.004,0.004,0.004,0.009,0.008,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002
23/03/11,TLA,CO,,1.7,1.8,1.8,1.8,1.8,2.2,2.5,3.4,2.8,2.4,2.4,2.3,2.1,2.0,2.1,2.0,2.1,2.1,2.3,2.5,2.5,2.2,2.2,2.3
23/03/11,TLA,NO,,0.001,0.001,0.004,0.001,0.005,0.016,0.052,0.160,0.056,0.032,0.022,0.018,0.008,0.009,0.010,0.007,0.008,0.008,0.012,0.018,0.014,0.008,0.008,0.013
23/03/11,TLA,NO2,,0.034,0.039,0.042,0.041,0.048,0.054,0.067,0.097,0.063,0.058,0.057,0.052,0.029,0.023,0.025,0.021,0.026,0.031,0.046,0.071,0.067,0.053,0.059,0.068
23/03/11,TLA,NOX,,0.035,0.040,0.046,0.042,0.053,0.071,0.119,0.257,0.119,0.090,0.080,0.068,0.037,0.032,0.035,0.027,0.034,0.038,0.059,0.089,0.081,0.061,0.067,0.080
23/03/11,TLA,O3,,0.016,0.009,0.006,0.006,0.004,0.003,0.003,0.003,0.010,0.022,0.035,0.047,0.048,0.045,0.055,0.055,0.050,0.048,0.034,0.020,0.016,0.023,0.016,0.010
23/03/11,TLA,PM10,,40.9,40.6,39.1,28.2,30.2,31.8,60.4,96.3,74.5,71.7,73.6,71.1,39.7,34.8,41.5,44.2,43.7,45.4,76.5,84.3,84.6,75.6,70.1,50.7
23/03/11,TLA,SO2,,0.004,0.010,0.007,0.009,0.007,0.015,0.010,0.020,0.011,0.011,0.008,0.008,0.005,0.003,0.004,0.003,0.004,0.005,0.010,0.009,0.022,0.018,0.009,0.006
23/03/11,VAL,CO,,0.2,0.2,0.2,0.2,0.2,0.3,0.3,1.7,1.2,0.4,0.4,0.4,0.3,"0,1",0.1,0.2,0.2,"0,1","0,1",0.1,0.1,"0,1","0,1",0.1
23/03/11,VAL,NO,,0.001,0.001,0.002,0.000,0.000,0.001,0.004,0.088,0.042,0.006,0.005,0.007,0.005,0.004,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0.002,0.002
23/03/11,VAL,NO2,,0.007,0.002,0.007,0.006,0.008,0.013,0.017,0.032,0.027,0.007,0.006,0.007,0.007,0.006,0.005,0.005,0.005,0.007,0.010,0.018,0.014,0.009,0.024,0.022
23/03/11,VAL,NOX,,0.008,0.003,0.008,0.006,0.008,0.014,0.021,0.120,0.069,0.013,0.011,0.014,0.011,0.009,0.007,0.007,0.007,0.009,0.013,0.020,0.016,0.010,0.026,0.023
23/03/11,VAL,O3,,0.034,0.038,0.033,0.038,0.032,0.026,0.023,0.008,0.017,0.039,0.044,0.045,0.048,0.060,0.061,0.055,0.055,0.057,0.054,0.045,0.045,0.048,0.032,0.032
23/03/11,VAL,PM10,,18.3,14.3,13.0,11.4,14.4,13.6,14.1,34.6,27.9,20.7,20.2,11.0,0.0,41.3,40.6,80.2,42.0,46.6,58.7,53.2,50.3,46.7,39.6,37.9
23/03/11,VAL,SO2,,0.003,0.002,0.003,0.003,0.003,0.003,0.005,0.007,0.005,0.003,0.003,0.003,0.002,0.003,0.004,0.003,0.003,0.003,0.002,0.004,0.003,0.003,0.008,0.009
24/03/11,AGU,CO,,0.5,0.5,0.4,0.3,0.3,0.4,1.4,2.5,3.0,2.5,1.0,0.8,0.6,0.4,0.1,0.0,0.1,0.0,0.2,0.3,0.4,0.4,0.3,0.2
24/03/11,AGU,NO,,0.010,0.005,0.003,0.003,0.001,0.017,0.197,0.295,0.268,0.144,0.047,0.025,0.017,0.012,0.008,0.002,0.006,0.002,0.002,0.002,0.002,0.006,0.001,0.002
24/03/11,AGU,NO2,,0.042,0.044,0.028,0.036,0.029,0.043,0.047,0.055,0.078,0.102,0.060,0.049,0.041,0.035,0.014,0.010,0.015,0.013,0.020,0.030,0.029,0.034,0.020,0.015
24/03/11,AGU,NOX,,0.059,0.056,0.039,0.046,0.037,0.067,0.251,0.353,0.352,0.253,0.114,0.082,0.065,0.053,0.030,0.018,0.028,0.022,0.028,0.039,0.036,0.047,0.028,0.023
24/03/11,AGU,O3,,0.030,0.024,0.035,0.030,0.027,0.015,0.006,0.005,0.009,0.020,0.042,0.067,0.086,0.093,0.071,0.082,0.081,0.076,0.074,0.065,0.059,0.051,0.055,0.057
24/03/11,AGU,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
24/03/11,AGU,SO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
24/03/11,ATM,CO,,0.9,0.9,1.0,1.0,1.3,1.6,2.5,4.0,3.9,1.6,1.3,1.4,1.1,0.5,0.5,0.6,0.6,0.7,0.9,1.1,1.2,1.1,1.1,1.0
24/03/11,ATM,NO,,0.000,0.000,0.000,0.000,0.004,0.036,0.111,0.222,0.163,0.026,0.013,0.011,0.008,0.004,0.004,0.003,0.002,0.002,0.001,0.002,0.004,0.003,0.005,0.001
24/03/11,ATM,NO2,,0.017,0.017,0.022,0.029,0.038,0.048,0.064,0.091,0.106,0.056,0.052,0.063,0.050,0.019,0.015,0.015,0.014,0.014,0.020,0.033,0.035,0.029,0.032,0.025
24/03/11,ATM,NOX,,0.017,0.017,0.022,0.030,0.042,0.085,0.175,0.313,0.269,0.083,0.066,0.075,0.059,0.023,0.019,0.019,0.016,0.016,0.022,0.036,0.040,0.032,0.037,0.026
24/03/11,ATM,O3,,0.042,0.038,0.028,0.018,0.007,0.003,0.002,0.003,0.007,0.031,0.060,0.090,0.101,0.074,0.071,0.071,0.076,0.069,0.070,0.053,0.045,0.046,0.040,0.041
24/03/11,ATM,PM10,,43.8,40.2,42.3,44.2,50.9,67.1,73.6,107.7,120.5,89.6,80.8,78.5,66.6,46.5,45.1,58.0,55.9,64.4,101.9,95.4,95.3,72.3,60.7,55.9
24/03/11,ATM,SO2,,0.003,0.001,0.001,0.004,0.004,0.005,0.008,0.014,0.012,0.004,0.003,0.004,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.004
24/03/11,CEN,CO,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
24/03/11,CEN,NO,,0.000,0.000,0.000,0.004,0.029,0.035,0.069,0.159,0.116,0.018,0.024,0.009,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.010,0.039
24/03/11,CEN,NO2,,0.016,0.015,0.027,0.031,0.037,0.036,0.036,0.037,0.048,0.037,0.057,0.050,0.040,0.022,0.006,0.005,0.006,0.011,0.020,0.028,0.027,0.030,0.039,0.045
24/03/11,CEN,NOX,,0.016,0.016,0.030,0.038,0.072,0.076,0.116,0.207,0.177,0.061,0.090,0.068,0.050,0.027,0.009,0.008,0.008,0.014,0.023,0.032,0.030,0.036,0.055,0.094
24/03/11,CEN,O3,,0.024,0.022,0.009,0.005,0.002,0.002,0.002,0.002,0.003,0.015,0.026,0.046,0.072,0.079,0.055,0.057,0.060,0.050,0.043,0.033,0.029,0.024,0.010,0.002
24/03/11,CEN,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
24/03/11,CEN,SO2,,0.001,0.001,0.001,0.003,0.010,0.004,0.025,0.042,0.045,0.020,0.019,0.013,0.001,0.001,0.001,0.007,0.027,0.028,0.041,0.047,0.043,0.038,0.023,0.044
24/03/11,LDO,CO,,1.4,0.9,1.0,0.8,0.8,1.1,1.5,5.2,3.7,1.7,1.6,1.4,4.0,4.6,2.6,1.7,1.5,1.6,1.4,1.9,2.4,2.3,1.9,2.1
24/03/11,LDO,NO,,0.019,0.004,0.003,0.007,0.003,0.018,0.044,0.320,0.157,0.037,0.016,0.009,0.006,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
24/03/11,LDO,NO2,,0.049,0.041,0.035,0.036,0.028,0.038,0.042,0.046,0.056,0.045,0.036,0.033,0.026,0.015,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.005,0.007
24/03/11,LDO,NOX,,0.065,0.042,0.035,0.040,0.028,0.053,0.082,0.360,0.210,0.080,0.049,0.039,0.029,0.014,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.005
24/03/11,LDO,O3,,0.003,0.006,0.012,0.012,0.018,0.008,0.005,0.003,0.005,0.020,0.039,0.051,0.068,0.084,0.080,0.053,0.033,0.023,0.012,0.010,0.013,0.008,0.011,0.005
24/03/11,LDO,PM10,,123.0,75.7,66.8,47.9,57.6,49.8,41.4,178.8,200.6,160.0,172.9,174.5,175.6,146.0,200.3,227.9,142.3,68.8,7.9,I.F.,I.F.,I.F.,I.F.,I.F.
24/03/11,LDO,SO2,,0.007,0.006,0.002,0.003,0.004,0.009,0.004,0.013,0.013,0.008,0.006,0.006,0.006,0.004,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
