FECHA,CLAVE_EST,PARAMETRO,PROMEDIO
24/06/2009,MIR,CO,1.25
24/06/2009,OBL,CO,0.8
24/06/2009,TLA,CO,0
24/06/2009,VAL,CO,1.6958
25/06/2009,AGU,CO,1.525
25/06/2009,ATM,CO,0
25/06/2009,CEN,CO,0
25/06/2009,LDO,CO,1.2625
25/06/2009,MIR,CO,1.1875
25/06/2009,OBL,CO,0.7958
25/06/2009,TLA,CO,0
25/06/2009,VAL,CO,1.7417
26/06/2009,AGU,CO,2.05
26/06/2009,ATM,CO,0
26/06/2009,CEN,CO,0
26/06/2009,LDO,CO,1.6917
26/06/2009,MIR,CO,1.2333
26/06/2009,OBL,CO,1.025
26/06/2009,TLA,CO,0
26/06/2009,VAL,CO,2.3917
27/06/2009,AGU,CO,2.2458
27/06/2009,ATM,CO,0
27/06/2009,CEN,CO,0
27/06/2009,LDO,CO,2.025
27/06/2009,MIR,CO,1.1833
27/06/2009,OBL,CO,0.7792
27/06/2009,TLA,CO,0
27/06/2009,VAL,CO,2.5333
28/06/2009,AGU,CO,1.5458
28/06/2009,ATM,CO,0
28/06/2009,CEN,CO,0
28/06/2009,LDO,CO,1.5458
28/06/2009,MIR,CO,1.2208
28/06/2009,OBL,CO,0.6542
28/06/2009,TLA,CO,0
28/06/2009,VAL,CO,2.3708
29/06/2009,AGU,CO,1.5167
29/06/2009,ATM,CO,0
29/06/2009,CEN,CO,0
29/06/2009,LDO,CO,2.0417
29/06/2009,MIR,CO,1.4333
29/06/2009,OBL,CO,1.1583
29/06/2009,TLA,CO,0
29/06/2009,VAL,CO,2.0792
30/06/2009,AGU,CO,1.6875
30/06/2009,ATM,CO,0
30/06/2009,CEN,CO,0
30/06/2009,LDO,CO,2.6375
30/06/2009,MIR,CO,1.1708
30/06/2009,OBL,CO,0.875
30/06/2009,TLA,CO,0
30/06/2009,VAL,CO,2.1292
01/07/2009,AGU,CO,2.3542
01/07/2009,ATM,CO,0
01/07/2009,CEN,CO,0.5667
01/07/2009,LDO,CO,1.9708
01/07/2009,MIR,CO,1.4458
01/07/2009,OBL,CO,1.3833
01/07/2009,TLA,CO,0
01/07/2009,VAL,CO,2.0417
02/07/2009,AGU,CO,2.3375
02/07/2009,ATM,CO,0
02/07/2009,CEN,CO,0.9333
02/07/2009,LDO,CO,2.1417
02/07/2009,MIR,CO,1.3958
02/07/2009,OBL,CO,1.5125
02/07/2009,TLA,CO,0
02/07/2009,VAL,CO,2.6292
03/07/2009,AGU,CO,2.45
03/07/2009,ATM,CO,0
03/07/2009,CEN,CO,0.725
03/07/2009,LDO,CO,2.175
03/07/2009,MIR,CO,1.9542
03/07/2009,OBL,CO,1.0042
03/07/2009,TLA,CO,0
03/07/2009,VAL,CO,2.1667
04/07/2009,AGU,CO,2.6208
04/07/2009,ATM,CO,0
04/07/2009,CEN,CO,1.0083
04/07/2009,LDO,CO,3.0917
04/07/2009,MIR,CO,1.4542
04/07/2009,OBL,CO,1.7208
04/07/2009,TLA,CO,0
04/07/2009,VAL,CO,2.5708
05/07/2009,AGU,CO,2.1208
05/07/2009,ATM,CO,0
05/07/2009,CEN,CO,0.4417
05/07/2009,LDO,CO,2.0625
05/07/2009,MIR,CO,1.125
05/07/2009,OBL,CO,1.1875
05/07/2009,TLA,CO,0
05/07/2009,VAL,CO,1.2333
06/07/2009,AGU,CO,2.4917
06/07/2009,ATM,CO,0
06/07/2009,CEN,CO,0.4708
06/07/2009,LDO,CO,1.8292
06/07/2009,MIR,CO,1.5333
06/07/2009,OBL,CO,1.2792
06/07/2009,TLA,CO,0
06/07/2009,VAL,CO,2.3333
07/07/2009,AGU,CO,1.4208
07/07/2009,ATM,CO,0
07/07/2009,CEN,CO,0.5208
07/07/2009,LDO,CO,2.8292
07/07/2009,MIR,CO,1.2292
07/07/2009,OBL,CO,0.7417
07/07/2009,TLA,CO,0
07/07/2009,VAL,CO,1.2792
08/07/2009,AGU,CO,1.7458
08/07/2009,ATM,CO,0
08/07/2009,CEN,CO,0.5833
08/07/2009,LDO,CO,2.1458
08/07/2009,MIR,CO,1.4333
08/07/2009,OBL,CO,0.6208
08/07/2009,TLA,CO,0
08/07/2009,VAL,CO,2.1417
09/07/2009,AGU,CO,2.325
09/07/2009,ATM,CO,0
09/07/2009,CEN,CO,0.5417
09/07/2009,LDO,CO,2.175
09/07/2009,MIR,CO,2.775
09/07/2009,OBL,CO,1.0667
09/07/2009,TLA,CO,0
09/07/2009,VAL,CO,2.525
10/07/2009,AGU,CO,2.0458
10/07/2009,ATM,CO,0
10/07/2009,CEN,CO,0.6625
10/07/2009,LDO,CO,2.1
10/07/2009,MIR,CO,1.2792
10/07/2009,OBL,CO,1.1583
10/07/2009,TLA,CO,0
10/07/2009,VAL,CO,2.0958
11/07/2009,AGU,CO,1.7417
11/07/2009,ATM,CO,0
11/07/2009,CEN,CO,0.4
11/07/2009,LDO,CO,1.9333
11/07/2009,MIR,CO,1.2458
11/07/2009,OBL,CO,1.1042
11/07/2009,TLA,CO,0
11/07/2009,VAL,CO,1.45
12/07/2009,AGU,CO,2.5583
12/07/2009,ATM,CO,0
12/07/2009,CEN,CO,0.1
12/07/2009,LDO,CO,1.6583
12/07/2009,MIR,CO,1.1125
12/07/2009,OBL,CO,1.1083
12/07/2009,TLA,CO,0
12/07/2009,VAL,CO,2.225
13/07/2009,AGU,CO,2.4083
13/07/2009,ATM,CO,0
13/07/2009,CEN,CO,0.2083
13/07/2009,LDO,CO,1.6917
13/07/2009,MIR,CO,1.0792
13/07/2009,OBL,CO,1.2917
13/07/2009,TLA,CO,0
13/07/2009,VAL,CO,2.2875
14/07/2009,AGU,CO,2.05
14/07/2009,ATM,CO,0
14/07/2009,CEN,CO,0.5125
14/07/2009,LDO,CO,1.1375
14/07/2009,MIR,CO,1.1042
14/07/2009,OBL,CO,0.8583
14/07/2009,TLA,CO,0
14/07/2009,VAL,CO,1.8583
15/07/2009,AGU,CO,2.0917
15/07/2009,ATM,CO,0.8667
15/07/2009,CEN,CO,0.6083
15/07/2009,LDO,CO,2.1542
15/07/2009,MIR,CO,1.0542
15/07/2009,OBL,CO,0.8125
15/07/2009,TLA,CO,0
15/07/2009,VAL,CO,2.1833
16/07/2009,AGU,CO,1.7083
16/07/2009,ATM,CO,1.4792
16/07/2009,CEN,CO,0.6333
16/07/2009,LDO,CO,2.4042
16/07/2009,MIR,CO,1.0792
16/07/2009,OBL,CO,0.7333
16/07/2009,TLA,CO,0
16/07/2009,VAL,CO,2.125
17/07/2009,AGU,CO,2.2542
17/07/2009,ATM,CO,1.7417
17/07/2009,CEN,CO,0.6625
17/07/2009,LDO,CO,2.2
17/07/2009,MIR,CO,1.2875
17/07/2009,OBL,CO,1.1583
17/07/2009,TLA,CO,0
17/07/2009,VAL,CO,2.1792
18/07/2009,AGU,CO,1.4833
18/07/2009,ATM,CO,1.4625
18/07/2009,CEN,CO,1.1625
18/07/2009,LDO,CO,1.7083
18/07/2009,MIR,CO,1.3208
18/07/2009,OBL,CO,1.1375
18/07/2009,TLA,CO,0
18/07/2009,VAL,CO,2.2583
19/07/2009,AGU,CO,1.4958
19/07/2009,ATM,CO,1.7708
19/07/2009,CEN,CO,0.8125
19/07/2009,LDO,CO,1.7083
19/07/2009,MIR,CO,1.1625
19/07/2009,OBL,CO,0.8875
19/07/2009,TLA,CO,0
19/07/2009,VAL,CO,2.2625
20/07/2009,AGU,CO,2.3583
20/07/2009,ATM,CO,1.5333
20/07/2009,CEN,CO,2.2125
20/07/2009,LDO,CO,2.4708
20/07/2009,MIR,CO,1.3125
20/07/2009,OBL,CO,0.7125
20/07/2009,TLA,CO,0
20/07/2009,VAL,CO,1.85
21/07/2009,AGU,CO,1.7875
21/07/2009,ATM,CO,1.5792
21/07/2009,CEN,CO,1.9042
21/07/2009,LDO,CO,3.4
21/07/2009,MIR,CO,0.4375
21/07/2009,OBL,CO,0.625
21/07/2009,TLA,CO,0
21/07/2009,VAL,CO,1.9167
22/07/2009,AGU,CO,2.1833
22/07/2009,ATM,CO,1.7125
22/07/2009,CEN,CO,0.9667
22/07/2009,LDO,CO,2
22/07/2009,MIR,CO,0.5958
22/07/2009,OBL,CO,1.4792
22/07/2009,TLA,CO,0
22/07/2009,VAL,CO,1.8792
23/07/2009,AGU,CO,2.1875
23/07/2009,ATM,CO,1.6542
23/07/2009,CEN,CO,1.0042
23/07/2009,LDO,CO,3.7
23/07/2009,MIR,CO,0.9375
23/07/2009,OBL,CO,0.6583
23/07/2009,TLA,CO,0
23/07/2009,VAL,CO,2.0042
24/07/2009,AGU,CO,2.5917
24/07/2009,ATM,CO,1.7375
24/07/2009,CEN,CO,1.9375
24/07/2009,LDO,CO,3.6917
24/07/2009,MIR,CO,1.0042
24/07/2009,OBL,CO,0.8833
24/07/2009,TLA,CO,0
24/07/2009,VAL,CO,2.0458
25/07/2009,AGU,CO,1.4375
25/07/2009,ATM,CO,1.4458
25/07/2009,CEN,CO,0.15
25/07/2009,LDO,CO,3.6333
25/07/2009,MIR,CO,0.975
25/07/2009,OBL,CO,0.7417
25/07/2009,TLA,CO,0
25/07/2009,VAL,CO,1.8167
26/07/2009,AGU,CO,1.7667
26/07/2009,ATM,CO,1.625
26/07/2009,CEN,CO,0.875
26/07/2009,LDO,CO,3.7375
26/07/2009,MIR,CO,1.1667
26/07/2009,OBL,CO,0.8792
26/07/2009,TLA,CO,0
26/07/2009,VAL,CO,1.6833
27/07/2009,AGU,CO,2.125
27/07/2009,ATM,CO,1.5625
27/07/2009,CEN,CO,0.6292
27/07/2009,LDO,CO,1.6167
27/07/2009,MIR,CO,2.0292
27/07/2009,OBL,CO,0.8292
27/07/2009,TLA,CO,0
27/07/2009,VAL,CO,1.475
28/07/2009,AGU,CO,1.4792
28/07/2009,ATM,CO,1.425
28/07/2009,CEN,CO,1.0583
28/07/2009,LDO,CO,2.025
28/07/2009,MIR,CO,1.0792
28/07/2009,OBL,CO,0.8125
28/07/2009,TLA,CO,0
28/07/2009,VAL,CO,2.0042
29/07/2009,AGU,CO,2.2417
29/07/2009,ATM,CO,1.6792
29/07/2009,CEN,CO,0.4
29/07/2009,LDO,CO,2.2917
29/07/2009,MIR,CO,1.0625
29/07/2009,OBL,CO,0.7
29/07/2009,TLA,CO,0
29/07/2009,VAL,CO,2.3333
30/07/2009,AGU,CO,1.6125
30/07/2009,ATM,CO,1.4958
30/07/2009,CEN,CO,0.6583
30/07/2009,LDO,CO,1.9458
30/07/2009,MIR,CO,1.1
30/07/2009,OBL,CO,0.4917
30/07/2009,TLA,CO,0
30/07/2009,VAL,CO,1.8625
31/07/2009,AGU,CO,2.0458
31/07/2009,ATM,CO,1.675
31/07/2009,CEN,CO,0.4042
31/07/2009,LDO,CO,3.4
31/07/2009,MIR,CO,1.1083
31/07/2009,OBL,CO,0.7083
31/07/2009,TLA,CO,0
31/07/2009,VAL,CO,2.2083
01/08/2009,AGU,CO,2.1083
01/08/2009,ATM,CO,1.5833
01/08/2009,CEN,CO,1.9375
01/08/2009,LDO,CO,2.6042
01/08/2009,MIR,CO,1.1833
01/08/2009,OBL,CO,1.225
01/08/2009,TLA,CO,0
01/08/2009,VAL,CO,2.1917
02/08/2009,AGU,CO,1.8917
02/08/2009,ATM,CO,1.4708
02/08/2009,CEN,CO,4.9083
02/08/2009,LDO,CO,3.125
02/08/2009,MIR,CO,1.1875
02/08/2009,OBL,CO,0.8167
02/08/2009,TLA,CO,0
02/08/2009,VAL,CO,4.0417
03/08/2009,AGU,CO,1.6167
03/08/2009,ATM,CO,1.4
03/08/2009,CEN,CO,0.3208
03/08/2009,LDO,CO,1.9875
03/08/2009,MIR,CO,1.05
03/08/2009,OBL,CO,0.775
03/08/2009,TLA,CO,0
03/08/2009,VAL,CO,1.5417
04/08/2009,AGU,CO,1.6875
04/08/2009,ATM,CO,1.5875
04/08/2009,CEN,CO,0.1292
04/08/2009,LDO,CO,2.5
04/08/2009,MIR,CO,0.9
04/08/2009,OBL,CO,0.7208
04/08/2009,TLA,CO,0
04/08/2009,VAL,CO,1.2458
05/08/2009,AGU,CO,1.7208
05/08/2009,ATM,CO,1.3167
05/08/2009,CEN,CO,0.8792
05/08/2009,LDO,CO,2.4625
05/08/2009,MIR,CO,1.225
05/08/2009,OBL,CO,0.6958
05/08/2009,TLA,CO,0
05/08/2009,VAL,CO,1.7167
06/08/2009,AGU,CO,1.7375
06/08/2009,ATM,CO,1.4417
06/08/2009,CEN,CO,0.3542
06/08/2009,LDO,CO,2.3417
06/08/2009,MIR,CO,0.95
06/08/2009,OBL,CO,0.7375
06/08/2009,TLA,CO,0
06/08/2009,VAL,CO,1.6792
07/08/2009,AGU,CO,2.225
07/08/2009,ATM,CO,1.5083
07/08/2009,CEN,CO,0.675
07/08/2009,LDO,CO,2.2833
07/08/2009,MIR,CO,1.475
07/08/2009,OBL,CO,0.6458
07/08/2009,TLA,CO,0
07/08/2009,VAL,CO,2.4917
08/08/2009,AGU,CO,2.4917
08/08/2009,ATM,CO,1.4458
08/08/2009,CEN,CO,0.4875
08/08/2009,LDO,CO,1.8667
08/08/2009,MIR,CO,1.2333
08/08/2009,OBL,CO,0.9083
08/08/2009,TLA,CO,0
08/08/2009,VAL,CO,2.8208
09/08/2009,AGU,CO,1.9167
09/08/2009,ATM,CO,1.4333
09/08/2009,CEN,CO,0.3167
09/08/2009,LDO,CO,2.525
09/08/2009,MIR,CO,0.8958
09/08/2009,OBL,CO,0.825
09/08/2009,TLA,CO,0
09/08/2009,VAL,CO,2.0458
10/08/2009,AGU,CO,2.7292
10/08/2009,ATM,CO,1.2458
10/08/2009,CEN,CO,0.3208
10/08/2009,LDO,CO,2.3875
10/08/2009,MIR,CO,2.6708
10/08/2009,OBL,CO,0.7375
10/08/2009,TLA,CO,0
10/08/2009,VAL,CO,2.4125
11/08/2009,AGU,CO,2.8833
11/08/2009,ATM,CO,1.7125
11/08/2009,CEN,CO,0.5708
11/08/2009,LDO,CO,2.1292
11/08/2009,MIR,CO,2.1917
11/08/2009,OBL,CO,0.8042
11/08/2009,TLA,CO,0
11/08/2009,VAL,CO,2.725
12/08/2009,AGU,CO,1.8208
12/08/2009,ATM,CO,1.4875
12/08/2009,CEN,CO,1.6833
12/08/2009,LDO,CO,4.25
12/08/2009,MIR,CO,2.2833
12/08/2009,OBL,CO,0.8667
12/08/2009,TLA,CO,0
12/08/2009,VAL,CO,1.2542
13/08/2009,AGU,CO,1.8083
13/08/2009,ATM,CO,1.4208
13/08/2009,CEN,CO,2.2333
13/08/2009,LDO,CO,1.7083
13/08/2009,MIR,CO,1.75
13/08/2009,OBL,CO,0.8625
13/08/2009,TLA,CO,0
13/08/2009,VAL,CO,2.5583
14/08/2009,AGU,CO,2.4542
14/08/2009,ATM,CO,1.7708
14/08/2009,CEN,CO,1.2417
14/08/2009,LDO,CO,3.0042
14/08/2009,MIR,CO,2.9083
14/08/2009,OBL,CO,1.1958
14/08/2009,TLA,CO,0
14/08/2009,VAL,CO,2.4333
15/08/2009,AGU,CO,1.5333
15/08/2009,ATM,CO,1.4625
15/08/2009,CEN,CO,0.725
15/08/2009,LDO,CO,1.7083
15/08/2009,MIR,CO,1.725
15/08/2009,OBL,CO,0.825
15/08/2009,TLA,CO,0
15/08/2009,VAL,CO,2.5167
16/08/2009,AGU,CO,1.3667
16/08/2009,ATM,CO,0
16/08/2009,CEN,CO,0.3083
16/08/2009,LDO,CO,1.3125
16/08/2009,MIR,CO,1.75
16/08/2009,OBL,CO,0.625
16/08/2009,TLA,CO,0
16/08/2009,VAL,CO,3.1792
17/08/2009,AGU,CO,2.0792
17/08/2009,ATM,CO,1.1542
17/08/2009,CEN,CO,0.4375
17/08/2009,LDO,CO,1.6208
17/08/2009,MIR,CO,2.0042
17/08/2009,OBL,CO,0.7625
17/08/2009,TLA,CO,0
17/08/2009,VAL,CO,2.4833
18/08/2009,AGU,CO,2.4917
18/08/2009,ATM,CO,1.2583
18/08/2009,CEN,CO,0.5625
18/08/2009,LDO,CO,1.9042
18/08/2009,MIR,CO,1.8667
18/08/2009,OBL,CO,0.6458
18/08/2009,TLA,CO,0
18/08/2009,VAL,CO,2.3208
19/08/2009,AGU,CO,1.8583
19/08/2009,ATM,CO,1.5042
19/08/2009,CEN,CO,0.7625
19/08/2009,LDO,CO,2.6417
19/08/2009,MIR,CO,1.7958
19/08/2009,OBL,CO,0.7333
19/08/2009,TLA,CO,0
19/08/2009,VAL,CO,2.7833
20/08/2009,AGU,CO,1.6042
20/08/2009,ATM,CO,1.5125
20/08/2009,CEN,CO,0.6458
20/08/2009,LDO,CO,2.1333
20/08/2009,MIR,CO,1.8292
20/08/2009,OBL,CO,0.5542
20/08/2009,TLA,CO,0
20/08/2009,VAL,CO,2.025
21/08/2009,AGU,CO,2.4167
21/08/2009,ATM,CO,1.2083
21/08/2009,CEN,CO,0.275
21/08/2009,LDO,CO,2.2417
21/08/2009,MIR,CO,1.8375
21/08/2009,OBL,CO,1.0583
21/08/2009,TLA,CO,0
21/08/2009,VAL,CO,4.0833
22/08/2009,AGU,CO,2.0333
22/08/2009,ATM,CO,1.4792
22/08/2009,CEN,CO,0.9292
22/08/2009,LDO,CO,2.1708
22/08/2009,MIR,CO,2.1333
22/08/2009,OBL,CO,0.5792
22/08/2009,TLA,CO,0
22/08/2009,VAL,CO,1.7167
23/08/2009,AGU,CO,1.625
23/08/2009,ATM,CO,1.4667
23/08/2009,CEN,CO,0.4875
23/08/2009,LDO,CO,2.1833
23/08/2009,MIR,CO,1.7042
23/08/2009,OBL,CO,0.4542
23/08/2009,TLA,CO,0
23/08/2009,VAL,CO,2.2542
24/08/2009,AGU,CO,1.6958
24/08/2009,ATM,CO,1.6917
24/08/2009,CEN,CO,0.9708
24/08/2009,LDO,CO,1.8167
24/08/2009,MIR,CO,1.9792
24/08/2009,OBL,CO,1.0208
24/08/2009,TLA,CO,0
24/08/2009,VAL,CO,1.6333
25/08/2009,AGU,CO,1.7375
25/08/2009,ATM,CO,1.3833
25/08/2009,CEN,CO,0.7667
25/08/2009,LDO,CO,1.4625
25/08/2009,MIR,CO,1.8833
25/08/2009,OBL,CO,0.85
25/08/2009,TLA,CO,0
25/08/2009,VAL,CO,2.175
26/08/2009,AGU,CO,1.4125
26/08/2009,ATM,CO,1.45
26/08/2009,CEN,CO,1.2333
26/08/2009,LDO,CO,0.8667
26/08/2009,MIR,CO,2.1
26/08/2009,OBL,CO,1.525
26/08/2009,TLA,CO,0
26/08/2009,VAL,CO,2.1917
27/08/2009,AGU,CO,1.6875
27/08/2009,ATM,CO,1.4708
27/08/2009,CEN,CO,0.5625
27/08/2009,LDO,CO,2.1583
27/08/2009,MIR,CO,1.9208
27/08/2009,OBL,CO,0.6833
27/08/2009,TLA,CO,0
27/08/2009,VAL,CO,1.55
28/08/2009,AGU,CO,1.95
28/08/2009,ATM,CO,1.4333
28/08/2009,CEN,CO,0.575
28/08/2009,LDO,CO,2.8708
28/08/2009,MIR,CO,1.8958
28/08/2009,OBL,CO,0.775
28/08/2009,TLA,CO,0
28/08/2009,VAL,CO,2.3917
29/08/2009,AGU,CO,1.8458
29/08/2009,ATM,CO,1.6833
29/08/2009,CEN,CO,0.5208
29/08/2009,LDO,CO,2.6875
29/08/2009,MIR,CO,2.3083
29/08/2009,OBL,CO,0.8333
29/08/2009,TLA,CO,0
29/08/2009,VAL,CO,2.3875
30/08/2009,AGU,CO,1.2333
30/08/2009,ATM,CO,1.3708
30/08/2009,CEN,CO,0.4083
30/08/2009,LDO,CO,1.5417
30/08/2009,MIR,CO,1.8625
30/08/2009,OBL,CO,0.6792
30/08/2009,TLA,CO,0
30/08/2009,VAL,CO,2.475
31/08/2009,AGU,CO,1.9083
31/08/2009,ATM,CO,1.4542
31/08/2009,CEN,CO,0.625
31/08/2009,LDO,CO,1.5208
31/08/2009,MIR,CO,2.0375
31/08/2009,OBL,CO,1.3875
31/08/2009,TLA,CO,0
31/08/2009,VAL,CO,1.575
01/09/2009,AGU,CO,1.8083
01/09/2009,ATM,CO,1.3042
01/09/2009,CEN,CO,0.2458
01/09/2009,LDO,CO,1.8833
01/09/2009,MIR,CO,1.8167
01/09/2009,OBL,CO,0.8583
01/09/2009,TLA,CO,0
01/09/2009,VAL,CO,1.55
02/09/2009,AGU,CO,1.8208
02/09/2009,ATM,CO,1.5833
02/09/2009,CEN,CO,0.8208
02/09/2009,LDO,CO,2.2417
02/09/2009,MIR,CO,2.0667
02/09/2009,OBL,CO,1.5042
02/09/2009,TLA,CO,0
02/09/2009,VAL,CO,2.175
03/09/2009,AGU,CO,1.9292
03/09/2009,ATM,CO,1.6708
03/09/2009,CEN,CO,0.5625
03/09/2009,LDO,CO,2.6208
03/09/2009,MIR,CO,1.9667
03/09/2009,OBL,CO,1.1375
03/09/2009,TLA,CO,0
03/09/2009,VAL,CO,1.7708
04/09/2009,AGU,CO,2.2625
04/09/2009,ATM,CO,1.6625
04/09/2009,CEN,CO,0
04/09/2009,LDO,CO,2.3917
04/09/2009,MIR,CO,2.0208
04/09/2009,OBL,CO,0.7167
04/09/2009,TLA,CO,0
04/09/2009,VAL,CO,0.9125
05/09/2009,AGU,CO,1.5458
05/09/2009,ATM,CO,1.2333
05/09/2009,CEN,CO,0
05/09/2009,LDO,CO,1.7083
05/09/2009,MIR,CO,1.7083
05/09/2009,OBL,CO,0.6833
05/09/2009,TLA,CO,0
05/09/2009,VAL,CO,2.2292
06/09/2009,AGU,CO,1.3542
06/09/2009,ATM,CO,1.3833
06/09/2009,CEN,CO,0
06/09/2009,LDO,CO,2.7875
06/09/2009,MIR,CO,2
06/09/2009,OBL,CO,0.7833
06/09/2009,TLA,CO,0
06/09/2009,VAL,CO,2.1
07/09/2009,AGU,CO,1.2542
07/09/2009,ATM,CO,1.3125
07/09/2009,CEN,CO,0
07/09/2009,LDO,CO,2.0042
07/09/2009,MIR,CO,1.7958
07/09/2009,OBL,CO,0.5833
07/09/2009,TLA,CO,0
07/09/2009,VAL,CO,2.0917
08/09/2009,AGU,CO,1.8
08/09/2009,ATM,CO,1.5542
08/09/2009,CEN,CO,0.2792
08/09/2009,LDO,CO,2.2917
08/09/2009,MIR,CO,1.7583
08/09/2009,OBL,CO,0.7583
08/09/2009,TLA,CO,0
08/09/2009,VAL,CO,1.9208
09/09/2009,AGU,CO,1.3875
09/09/2009,ATM,CO,1.2042
09/09/2009,CEN,CO,0.3042
09/09/2009,LDO,CO,2.2208
09/09/2009,MIR,CO,1.7833
09/09/2009,OBL,CO,1.2625
09/09/2009,TLA,CO,0
09/09/2009,VAL,CO,1.8375
10/09/2009,AGU,CO,2.2417
10/09/2009,ATM,CO,1.275
10/09/2009,CEN,CO,0.3583
10/09/2009,LDO,CO,1.55
10/09/2009,MIR,CO,1.1
10/09/2009,OBL,CO,0.6333
10/09/2009,TLA,CO,0
10/09/2009,VAL,CO,1.9583
11/09/2009,AGU,CO,1.8833
11/09/2009,ATM,CO,1.6667
11/09/2009,CEN,CO,0.6667
11/09/2009,LDO,CO,3.2167
11/09/2009,MIR,CO,0.9917
11/09/2009,OBL,CO,1.6
11/09/2009,TLA,CO,0
11/09/2009,VAL,CO,2.6917
12/09/2009,AGU,CO,1.2833
12/09/2009,ATM,CO,1.2917
12/09/2009,CEN,CO,0.2167
12/09/2009,LDO,CO,2.4083
12/09/2009,MIR,CO,0.3625
12/09/2009,OBL,CO,0.7
12/09/2009,TLA,CO,0
12/09/2009,VAL,CO,0.875
13/09/2009,AGU,CO,1.3167
13/09/2009,ATM,CO,1.2333
13/09/2009,CEN,CO,0.2625
13/09/2009,LDO,CO,1.7417
13/09/2009,MIR,CO,0.6
13/09/2009,OBL,CO,0.6292
13/09/2009,TLA,CO,0
13/09/2009,VAL,CO,1.2208
14/09/2009,AGU,CO,1.7542
14/09/2009,ATM,CO,1.6583
14/09/2009,CEN,CO,1.0833
14/09/2009,LDO,CO,1.9292
14/09/2009,MIR,CO,1.1292
14/09/2009,OBL,CO,1.4583
14/09/2009,TLA,CO,0
14/09/2009,VAL,CO,2.6708
15/09/2009,AGU,CO,2.0708
15/09/2009,ATM,CO,1.3958
15/09/2009,CEN,CO,0.8208
15/09/2009,LDO,CO,2.6833
15/09/2009,MIR,CO,0.8958
15/09/2009,OBL,CO,0.6375
15/09/2009,TLA,CO,0
15/09/2009,VAL,CO,1.7792
16/09/2009,AGU,CO,1.85
16/09/2009,ATM,CO,1.6042
16/09/2009,CEN,CO,0.3417
16/09/2009,LDO,CO,2.6167
16/09/2009,MIR,CO,1.0625
16/09/2009,OBL,CO,0.875
16/09/2009,TLA,CO,0
16/09/2009,VAL,CO,1.5958
17/09/2009,AGU,CO,2.3083
17/09/2009,ATM,CO,1.7
17/09/2009,CEN,CO,0.8
17/09/2009,LDO,CO,2.2958
17/09/2009,MIR,CO,1.2792
17/09/2009,OBL,CO,1.175
17/09/2009,TLA,CO,0
17/09/2009,VAL,CO,2.3167
18/09/2009,AGU,CO,1.625
18/09/2009,ATM,CO,1.3042
18/09/2009,CEN,CO,0.8208
18/09/2009,LDO,CO,2.425
18/09/2009,MIR,CO,1.1708
18/09/2009,OBL,CO,0.5958
18/09/2009,TLA,CO,0
18/09/2009,VAL,CO,2.4875
19/09/2009,AGU,CO,1.8667
19/09/2009,ATM,CO,1.3167
19/09/2009,CEN,CO,0.2875
19/09/2009,LDO,CO,2.5375
19/09/2009,MIR,CO,0.9542
19/09/2009,OBL,CO,0.7333
19/09/2009,TLA,CO,0
19/09/2009,VAL,CO,2.5667
20/09/2009,AGU,CO,1.6375
20/09/2009,ATM,CO,1.3625
20/09/2009,CEN,CO,0.4667
20/09/2009,LDO,CO,1.5583
20/09/2009,MIR,CO,0.8083
20/09/2009,OBL,CO,0.6
20/09/2009,TLA,CO,0
20/09/2009,VAL,CO,1.7875
21/09/2009,AGU,CO,2.2292
21/09/2009,ATM,CO,1.5583
21/09/2009,CEN,CO,0.4667
21/09/2009,LDO,CO,1.925
21/09/2009,MIR,CO,0.9583
21/09/2009,OBL,CO,0.7208
21/09/2009,TLA,CO,0
21/09/2009,VAL,CO,2.8083
22/09/2009,AGU,CO,2.1708
22/09/2009,ATM,CO,1.2958
22/09/2009,CEN,CO,1.0083
22/09/2009,LDO,CO,1.5042
22/09/2009,MIR,CO,1.1042
22/09/2009,OBL,CO,0.5792
22/09/2009,TLA,CO,0
22/09/2009,VAL,CO,2.225
23/09/2009,AGU,CO,2.4875
23/09/2009,ATM,CO,1.5083
23/09/2009,CEN,CO,1.0667
23/09/2009,LDO,CO,0.7542
23/09/2009,MIR,CO,0.9625
23/09/2009,OBL,CO,0.7042
23/09/2009,TLA,CO,0
23/09/2009,VAL,CO,1.8292
24/09/2009,AGU,CO,1.4333
24/09/2009,ATM,CO,1.3333
24/09/2009,CEN,CO,0.7375
24/09/2009,LDO,CO,1.3792
24/09/2009,MIR,CO,1.0375
24/09/2009,OBL,CO,0.6875
24/09/2009,TLA,CO,0
24/09/2009,VAL,CO,1.9375
25/09/2009,AGU,CO,2.1667
25/09/2009,ATM,CO,1.3708
25/09/2009,CEN,CO,0.6
25/09/2009,LDO,CO,2.2958
25/09/2009,MIR,CO,0.95
25/09/2009,OBL,CO,0.925
25/09/2009,TLA,CO,0
25/09/2009,VAL,CO,0
26/09/2009,AGU,CO,2.1042
26/09/2009,ATM,CO,1.4208
26/09/2009,CEN,CO,0.4417
26/09/2009,LDO,CO,0.9542
26/09/2009,MIR,CO,0.75
26/09/2009,OBL,CO,0.6
26/09/2009,TLA,CO,0
26/09/2009,VAL,CO,0
27/09/2009,AGU,CO,2.2417
27/09/2009,ATM,CO,1.6083
27/09/2009,CEN,CO,0.4167
27/09/2009,LDO,CO,2.2625
27/09/2009,MIR,CO,0.95
